12/25/2009,Sherlock Holmes,90000000.0,209028679.0,119028679.0,
7/1/2009,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,106573705.0,
7/21/2000,What Lies Beneath,90000000.0,155370362.0,65370362.0,
4/15/2011,Rio,90000000.0,143619809.0,53619809.0,
10/6/2006,The Departed,90000000.0,132384315.0,42384315.0,
11/3/2000,Charlie's Angels,90000000.0,125305545.0,35305545.0,
6/19/1998,Mulan,90000000.0,120618403.0,30618403.0,
8/13/2008,Tropic Thunder,90000000.0,110461307.0,20461307.0,
12/20/2011,The Girl with the Dragon Tattoo,90000000.0,102515793.0,12515793.0,
7/11/1997,Contact,90000000.0,100769177.0,10769177.0,
6/6/2008,You Don't Mess With the Zohan,90000000.0,100018837.0,10018837.0,
5/19/1995,Die Hard: With a Vengeance,90000000.0,99983259.0,9983259.0,
6/8/2001,Atlantis: The Lost Empire,90000000.0,84052762.0,-5947238.0,
12/25/2008,Valkyrie,90000000.0,83077762.0,-6922238.0,
6/29/2001,Artificial Intelligence: AI,90000000.0,78616689.0,-11383311.0,
7/24/2015,Pixels,90000000.0,78202755.0,-11797245.0,
11/26/2003,The Haunted Mansion,90000000.0,75817994.0,-14182006.0,
8/4/2000,Hollow Man,90000000.0,73209340.0,-16790660.0,
4/22/2005,The Interpreter,90000000.0,72515360.0,-17484640.0,
8/7/2013,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,-21440446.0,
7/25/2003,Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,65653758.0,-24346242.0,
11/21/2001,Spy Game,90000000.0,62362560.0,-27637440.0,
4/4/1997,The Saint,90000000.0,61355436.0,-28644564.0,
3/10/2000,Mission to Mars,90000000.0,60874615.0,-29125385.0,
12/17/1999,Bicentennial Man,90000000.0,58220776.0,-31779224.0,
7/7/2004,King Arthur,90000000.0,51877963.0,-38122037.0,
4/25/1997,Volcano,90000000.0,47474112.0,-42525888.0,
3/26/1997,The Devil's Own,90000000.0,42877165.0,-47122835.0,
7/19/2002,K-19: The Widowmaker,90000000.0,35168966.0,-54831034.0,
8/19/2011,Conan the Barbarian,90000000.0,21295021.0,-68704979.0,
10/21/2011,The Three Musketeers,90000000.0,20374484.0,-69625516.0,
11/24/2010,The Nutcracker in 3D,90000000.0,195459.0,-89804541.0,
5/10/1996,Twister,88000000.0,241688385.0,153688385.0,
6/3/2005,Cinderella Man,88000000.0,61649911.0,-26350089.0,
7/8/2005,Fantastic Four,87500000.0,154695569.0,67195569.0,
2/9/2001,Hannibal,87000000.0,165091986.0,78091986.0,
7/25/2003,Seabiscuit,86000000.0,120197488.0,34197488.0,
12/22/2000,Cast Away,85000000.0,233632142.0,148632142.0,
11/17/2006,Happy Feet,85000000.0,198000317.0,113000317.0,
12/7/2001,Ocean's Eleven,85000000.0,183417150.0,98417150.0,
7/23/2004,The Bourne Supremacy,85000000.0,176087450.0,91087450.0,
7/25/1997,Air Force One,85000000.0,172620724.0,87620724.0,
4/3/2009,Fast & Furious,85000000.0,155064265.0,70064265.0,
3/14/2008,Horton Hears a Who,85000000.0,154529439.0,69529439.0,
3/21/2014,Divergent,85000000.0,150947895.0,65947895.0,
